Gene stable ID	Gene stable ID version	NCBI gene (formerly Entrezgene) ID	Gene name	HGNC symbol	UniProtKB/Swiss-Prot ID
ENSG00000125149	ENSG00000125149.12	80262	PHAF1	PHAF1	Q9BSU1
ENSG00000160219	ENSG00000160219.12	139716	GAB3	GAB3	Q8WWW8
ENSG00000151414	ENSG00000151414.15	140609	NEK7	NEK7	Q8TDX7
ENSG00000204315	ENSG00000204315.4	63943	FKBPL	FKBPL	Q9UIM3
ENSG00000109103	ENSG00000109103.12	9094	UNC119	UNC119	Q13432
ENSG00000179832	ENSG00000179832.18	727957	MROH1	MROH1	Q8NDA8
ENSG00000221988	ENSG00000221988.13	9374	PPT2	PPT2	Q9UMR5
ENSG00000177614	ENSG00000177614.11	79605	PGBD5	PGBD5	Q8N414
ENSG00000234828	ENSG00000234828.9	285423	IQCM	IQCM	A0A1B0GVH7
ENSG00000126804	ENSG00000126804.14	22890	ZBTB1	ZBTB1	Q9Y2K1
ENSG00000203870	ENSG00000203870.6	100132963	SMIM9	SMIM9	A6NGZ8
ENSG00000102362	ENSG00000102362.16	94121	SYTL4	SYTL4	Q96C24
ENSG00000109180	ENSG00000109180.15	54940	OCIAD1	OCIAD1	Q9NX40
ENSG00000100505	ENSG00000100505.14	114088	TRIM9	TRIM9	Q9C026
ENSG00000183831	ENSG00000183831.7	339416	ANKRD45	ANKRD45	Q5TZF3
ENSG00000172264	ENSG00000172264.19	140733	MACROD2	MACROD2	A1Z1Q3
ENSG00000159322	ENSG00000159322.18	83440	ADPGK	ADPGK	Q9BRR6
ENSG00000250423	ENSG00000250423.3	57481	KIAA1210	KIAA1210	Q9ULL0
ENSG00000005471	ENSG00000005471.19	5244	ABCB4	ABCB4	P21439
ENSG00000114859	ENSG00000114859.16	1181	CLCN2	CLCN2	P51788
ENSG00000197472	ENSG00000197472.15	57116	ZNF695	ZNF695	Q8IW36
ENSG00000109107	ENSG00000109107.14	230	ALDOC	ALDOC	P09972
ENSG00000171481	ENSG00000171481.5	26735	OR1L3	OR1L3	Q8NH93
ENSG00000214456	ENSG00000214456.8	440503	PLIN5	PLIN5	Q00G26
ENSG00000204382	ENSG00000204382.12	124908558	XAGE1B	XAGE1B	Q9HD64
ENSG00000204382	ENSG00000204382.12	653067	XAGE1B	XAGE1B	Q9HD64
ENSG00000175764	ENSG00000175764.17	158135	TTLL11	TTLL11	Q8NHH1
ENSG00000136404	ENSG00000136404.16	53346	TM6SF1	TM6SF1	Q9BZW5
ENSG00000237172	ENSG00000237172.4	84752	B3GNT9	B3GNT9	Q6UX72
ENSG00000171236	ENSG00000171236.10	116844	LRG1	LRG1	P02750
ENSG00000102871	ENSG00000102871.16	8717	TRADD	TRADD	Q15628
ENSG00000100644	ENSG00000100644.17	3091	HIF1A	HIF1A	Q16665
ENSG00000106927	ENSG00000106927.12	259	AMBP	AMBP	P02760
ENSG00000136643	ENSG00000136643.12	26750	RPS6KC1	RPS6KC1	Q96S38
ENSG00000224440	ENSG00000224440.2	100129239	CXorf51A	CXorf51A	A0A1B0GTR3
ENSG00000089472	ENSG00000089472.18	9843	HEPH	HEPH	Q9BQS7
ENSG00000185361	ENSG00000185361.9	126282	TNFAIP8L1	TNFAIP8L1	Q8WVP5
ENSG00000125848	ENSG00000125848.10	23767	FLRT3	FLRT3	Q9NZU0
ENSG00000135722	ENSG00000135722.9	55336	FBXL8	FBXL8	Q96CD0
ENSG00000268964	ENSG00000268964.3	100271846	ERVV-2	ERVV-2	B6SEH9
ENSG00000104826	ENSG00000104826.15	3972	LHB	LHB	P01229
ENSG00000182919	ENSG00000182919.15	28970	C11orf54	C11orf54	Q9H0W9
ENSG00000128641	ENSG00000128641.19	4430	MYO1B	MYO1B	O43795
ENSG00000189052	ENSG00000189052.7	93659	CGB5	CGB5	P0DN86
ENSG00000185513	ENSG00000185513.18	26013	L3MBTL1	L3MBTL1	Q9Y468
ENSG00000196123	ENSG00000196123.13	653319	MATCAP1	MATCAP1	Q68EN5
ENSG00000104852	ENSG00000104852.15	6625	SNRNP70	SNRNP70	P08621
ENSG00000166503	ENSG00000166503.9	50810	HDGFL3	HDGFL3	Q9Y3E1
ENSG00000182197	ENSG00000182197.13	2131	EXT1	EXT1	Q16394
ENSG00000159899	ENSG00000159899.16	4882	NPR2	NPR2	P20594
ENSG00000179044	ENSG00000179044.16	283849	EXOC3L1	EXOC3L1	Q86VI1
ENSG00000169594	ENSG00000169594.14	646	BNC1	BNC1	Q01954
ENSG00000137802	ENSG00000137802.14	23005	MAPKBP1	MAPKBP1	O60336
ENSG00000241404	ENSG00000241404.7	80864	EGFL8	EGFL8	Q99944
ENSG00000085563	ENSG00000085563.15	5243	ABCB1	ABCB1	P08183
ENSG00000104863	ENSG00000104863.12	64130	LIN7B	LIN7B	Q9HAP6
ENSG00000104643	ENSG00000104643.10	66036	MTMR9	MTMR9	Q96QG7
ENSG00000152766	ENSG00000152766.6	118932	ANKRD22	ANKRD22	Q5VYY1
ENSG00000168828	ENSG00000168828.6	392309	OR13J1	OR13J1	Q8NGT2
ENSG00000205250	ENSG00000205250.9	1874	E2F4	E2F4	Q16254
ENSG00000162877	ENSG00000162877.13	148811	PM20D1	PM20D1	Q6GTS8
ENSG00000177992	ENSG00000177992.10	286234	SPATA31E1	SPATA31E1	Q6ZUB1
ENSG00000138134	ENSG00000138134.12	57559	STAMBPL1	STAMBPL1	Q96FJ0
ENSG00000164972	ENSG00000164972.14	84688	SPMIP6	SPMIP6	Q8NCR6
ENSG00000221916	ENSG00000221916.4	55150	C19orf73	C19orf73	Q9NVV2
ENSG00000213799	ENSG00000213799.13	91664	ZNF845	ZNF845	Q96IR2
ENSG00000164970	ENSG00000164970.15	203259	FAM219A	FAM219A	Q8IW50
ENSG00000023608	ENSG00000023608.5	6617	SNAPC1	SNAPC1	Q16533
ENSG00000203326	ENSG00000203326.12	170958	ZNF525	ZNF525	Q8N782
ENSG00000204310	ENSG00000204310.13	10554	AGPAT1	AGPAT1	Q99943
ENSG00000069248	ENSG00000069248.12	55746	NUP133	NUP133	Q8WUM0
ENSG00000118705	ENSG00000118705.18	6185	RPN2	RPN2	P04844
ENSG00000196417	ENSG00000196417.13	91661	ZNF765	ZNF765	Q7L2R6
ENSG00000008226	ENSG00000008226.20	9940	DLEC1	DLEC1	Q9Y238
ENSG00000102890	ENSG00000102890.16	79767	ELMO3	ELMO3	Q96BJ8
ENSG00000177710	ENSG00000177710.6	83650	SLC35G5	SLC35G5	Q96KT7
ENSG00000076382	ENSG00000076382.17	10615	SPAG5	SPAG5	Q96R06
ENSG00000205884	ENSG00000205884.2	613210	DEFB136	DEFB136	Q30KP8
ENSG00000100918	ENSG00000100918.14	9985	REC8	REC8	O95072
ENSG00000165238	ENSG00000165238.17	65268	WNK2	WNK2	Q9Y3S1
ENSG00000226430	ENSG00000226430.7	392197	USP17L7	USP17L7	P0C7H9
ENSG00000198346	ENSG00000198346.11	126017	ZNF813	ZNF813	Q6ZN06
ENSG00000182372	ENSG00000182372.10	2055	CLN8	CLN8	Q9UBY8
ENSG00000253148	ENSG00000253148.1	431704	RGS21	RGS21	Q2M5E4
ENSG00000090104	ENSG00000090104.12	5996	RGS1	RGS1	Q08116
ENSG00000079313	ENSG00000079313.15	57455	REXO1	REXO1	Q8N1G1
ENSG00000174996	ENSG00000174996.12	64837	KLC2	KLC2	Q9H0B6
ENSG00000104728	ENSG00000104728.16	9639	ARHGEF10	ARHGEF10	O15013
ENSG00000168701	ENSG00000168701.19	29100	TMEM208	TMEM208	Q9BTX3
ENSG00000185220	ENSG00000185220.12	267002	PGBD2	PGBD2	Q6P3X8
ENSG00000166321	ENSG00000166321.14	25961	NUDT13	NUDT13	Q86X67
ENSG00000162769	ENSG00000162769.13	28982	FLVCR1	FLVCR1	Q9Y5Y0
ENSG00000100884	ENSG00000100884.10	9362	CPNE6	CPNE6	O95741
ENSG00000129911	ENSG00000129911.9	83855	KLF16	KLF16	Q9BXK1
ENSG00000196262	ENSG00000196262.15	5478	PPIA	PPIA	P62937
ENSG00000002016	ENSG00000002016.18	5893	RAD52	RAD52	P43351
ENSG00000135723	ENSG00000135723.14	29109	FHOD1	FHOD1	Q9Y613
ENSG00000129968	ENSG00000129968.17	81926	ABHD17A	ABHD17A	Q96GS6
ENSG00000113013	ENSG00000113013.16	3313	HSPA9	HSPA9	P38646
ENSG00000133065	ENSG00000133065.11	254428	SLC41A1	SLC41A1	Q8IVJ1
ENSG00000132581	ENSG00000132581.10	6388	SDF2	SDF2	Q99470
ENSG00000204308	ENSG00000204308.8	6048	RNF5	RNF5	Q99942
ENSG00000060971	ENSG00000060971.19	30	ACAA1	ACAA1	P09110
ENSG00000169856	ENSG00000169856.9	3175	ONECUT1	ONECUT1	Q9UBC0
ENSG00000109111	ENSG00000109111.15	6830	SUPT6H	SUPT6H	Q7KZ85
ENSG00000204304	ENSG00000204304.12	5089	PBX2	PBX2	P40425
ENSG00000104133	ENSG00000104133.16	80208	SPG11	SPG11	Q96JI7
ENSG00000133275	ENSG00000133275.16	1455	CSNK1G2	CSNK1G2	P78368
ENSG00000042781	ENSG00000042781.14	7399	USH2A	USH2A	O75445
ENSG00000105968	ENSG00000105968.19	94239	H2AZ2	H2AZ2	Q71UI9
ENSG00000125485	ENSG00000125485.18	64794	DDX31	DDX31	Q9H8H2
ENSG00000171489	ENSG00000171489.11	389852	SPACA5	SPACA5	Q96QH8
ENSG00000122882	ENSG00000122882.11	11319	ECD	ECD	O95905
ENSG00000166432	ENSG00000166432.16	84460	ZMAT1	ZMAT1	Q5H9K5
ENSG00000213654	ENSG00000213654.10	63940	GPSM3	GPSM3	Q9Y4H4
ENSG00000175274	ENSG00000175274.19	9537	TP53I11	TP53I11	O14683
ENSG00000135740	ENSG00000135740.17	6553	SLC9A5	SLC9A5	Q14940
ENSG00000136872	ENSG00000136872.21	229	ALDOB	ALDOB	P05062
ENSG00000204301	ENSG00000204301.6	4855	NOTCH4	NOTCH4	Q99466
ENSG00000273696	ENSG00000273696.5	101060211	CT45A7	CT45A7	P0DMV0
ENSG00000176473	ENSG00000176473.14	79446	WDR25	WDR25	Q64LD2
ENSG00000146676	ENSG00000146676.10	5814	PURB	PURB	Q96QR8
ENSG00000196976	ENSG00000196976.8	8270	LAGE3	LAGE3	Q14657
ENSG00000165675	ENSG00000165675.19	10495	ENOX2	ENOX2	Q16206
ENSG00000136279	ENSG00000136279.21	28988	DBNL	DBNL	Q9UJU6
ENSG00000130332	ENSG00000130332.15	51690	LSM7	LSM7	Q9UK45
ENSG00000136932	ENSG00000136932.15	51531	TRMO	TRMO	Q9BU70
ENSG00000176595	ENSG00000176595.4	9920	KBTBD11	KBTBD11	O94819
ENSG00000036448	ENSG00000036448.10	9172	MYOM2	MYOM2	P54296
ENSG00000099800	ENSG00000099800.8	26517	TIMM13	TIMM13	Q9Y5L4
ENSG00000107159	ENSG00000107159.14	768	CA9	CA9	Q16790
ENSG00000168676	ENSG00000168676.11	146212	KCTD19	KCTD19	Q17RG1
ENSG00000204287	ENSG00000204287.14	3122	HLA-DRA	HLA-DRA	P01903
ENSG00000176619	ENSG00000176619.13	84823	LMNB2	LMNB2	Q03252
ENSG00000100628	ENSG00000100628.12	51676	ASB2	ASB2	Q96Q27
ENSG00000168385	ENSG00000168385.18	4735	SEPTIN2	SEPTIN2	Q15019
ENSG00000146112	ENSG00000146112.12	107987457	PPP1R18	PPP1R18	Q6NYC8
ENSG00000146112	ENSG00000146112.12	170954	PPP1R18	PPP1R18	Q6NYC8
ENSG00000148337	ENSG00000148337.22	25792	CIZ1	CIZ1	Q9ULV3
ENSG00000138286	ENSG00000138286.15	317662	FAM149B1	FAM149B1	Q96BN6
ENSG00000064199	ENSG00000064199.7	53340	SPA17	SPA17	Q15506
ENSG00000099860	ENSG00000099860.9	4616	GADD45B	GADD45B	O75293
ENSG00000147059	ENSG00000147059.9	54466	SPIN2A	SPIN2A	Q99865
ENSG00000111684	ENSG00000111684.11	10162	LPCAT3	LPCAT3	Q6P1A2
ENSG00000135373	ENSG00000135373.13	26298	EHF	EHF	Q9NZC4
ENSG00000158352	ENSG00000158352.18	57477	SHROOM4	SHROOM4	Q9ULL8
ENSG00000196230	ENSG00000196230.14	203068	TUBB	TUBB	P07437
ENSG00000159708	ENSG00000159708.18	55282	LRRC36	LRRC36	Q1X8D7
ENSG00000175699	ENSG00000175699.15	256369	CCDC197	CCDC197	Q8NCU1
ENSG00000277462	ENSG00000277462.2	93474	ZNF670	ZNF670	Q9BS34
ENSG00000109113	ENSG00000109113.20	83871	RAB34	RAB34	Q9BZG1
ENSG00000109113	ENSG00000109113.20	83871	RAB34	RAB34	P0DI83
ENSG00000243543	ENSG00000243543.10	140870	WFDC6	WFDC6	Q9BQY6
ENSG00000142409	ENSG00000142409.6	126208	ZNF787	ZNF787	Q6DD87
ENSG00000035687	ENSG00000035687.10	159	ADSS2	ADSS2	P30520
ENSG00000089723	ENSG00000089723.10	78990	OTUB2	OTUB2	Q96DC9
ENSG00000137312	ENSG00000137312.15	10211	FLOT1	FLOT1	O75955
ENSG00000167685	ENSG00000167685.15	55311	ZNF444	ZNF444	Q8N0Y2
ENSG00000213551	ENSG00000213551.7	23234	DNAJC9	DNAJC9	Q8WXX5
ENSG00000165948	ENSG00000165948.11	122509	IFI27L1	IFI27L1	Q96BM0
ENSG00000182518	ENSG00000182518.14	90736	FAM104B	FAM104B	Q5XKR9
ENSG00000132639	ENSG00000132639.15	6616	SNAP25	SNAP25	P60880
ENSG00000138758	ENSG00000138758.12	55752	SEPTIN11	SEPTIN11	Q9NVA2
ENSG00000182180	ENSG00000182180.14	51021	MRPS16	MRPS16	Q9Y3D3
ENSG00000180287	ENSG00000180287.17	200150	PLD5	PLD5	Q8N7P1
ENSG00000184368	ENSG00000184368.16	256714	MAP7D2	MAP7D2	Q96T17
ENSG00000076554	ENSG00000076554.16	124188259	TPD52	TPD52	P55327
ENSG00000076554	ENSG00000076554.16	7163	TPD52	TPD52	P55327
ENSG00000197487	ENSG00000197487.9	85569	GALP	GALP	Q9UBC7
ENSG00000138279	ENSG00000138279.16	310	ANXA7	ANXA7	P20073
ENSG00000119632	ENSG00000119632.4	83982	IFI27L2	IFI27L2	Q9H2X8
ENSG00000099797	ENSG00000099797.15	9524	TECR	TECR	Q9NZ01
ENSG00000114354	ENSG00000114354.15	10342	TFG	TFG	Q92734
ENSG00000119698	ENSG00000119698.12	57718	PPP4R4	PPP4R4	Q6NUP7
ENSG00000230124	ENSG00000230124.8	100527964	ACBD6	ACBD6	Q9BR61
ENSG00000230124	ENSG00000230124.8	84320	ACBD6	ACBD6	Q9BR61
ENSG00000159713	ENSG00000159713.11	51673	TPPP3	TPPP3	Q9BW30
ENSG00000101346	ENSG00000101346.15	23509	POFUT1	POFUT1	Q9H488
ENSG00000251493	ENSG00000251493.5	2297	FOXD1	FOXD1	Q16676
ENSG00000110031	ENSG00000110031.13	9404	LPXN	LPXN	O60711
ENSG00000164331	ENSG00000164331.10	57763	ANKRA2	ANKRA2	Q9H9E1
ENSG00000170191	ENSG00000170191.5	140838	NANP	NANP	Q8TBE9
ENSG00000159714	ENSG00000159714.12	29800	ZDHHC1	ZDHHC1	Q8WTX9
ENSG00000048740	ENSG00000048740.19	10659	CELF2	CELF2	O95319
ENSG00000138738	ENSG00000138738.11	11107	PRDM5	PRDM5	Q9NQX1
ENSG00000177098	ENSG00000177098.9	6330	SCN4B	SCN4B	Q8IWT1
ENSG00000007341	ENSG00000007341.19	54879	ST7L	ST7L	Q8TDW4
ENSG00000130684	ENSG00000130684.14	26152	ZNF337	ZNF337	Q9Y3M9
ENSG00000126803	ENSG00000126803.10	3306	HSPA2	HSPA2	P54652
ENSG00000136352	ENSG00000136352.20	7080	NKX2-1	NKX2-1	P43699
ENSG00000164338	ENSG00000164338.10	84135	UTP15	UTP15	Q8TED0
ENSG00000173674	ENSG00000173674.11	124905557	EIF1AX	EIF1AX	P47813
ENSG00000173674	ENSG00000173674.11	1964	EIF1AX	EIF1AX	P47813
ENSG00000129083	ENSG00000129083.13	1315	COPB1	COPB1	P53618
ENSG00000165588	ENSG00000165588.19	5015	OTX2	OTX2	P32243
ENSG00000176387	ENSG00000176387.7	3291	HSD11B2	HSD11B2	P80365
ENSG00000137331	ENSG00000137331.12	8870	IER3	IER3	P46695
ENSG00000126001	ENSG00000126001.17	11190	CEP250	CEP250	Q9BV73
ENSG00000137285	ENSG00000137285.11	347733	TUBB2B	TUBB2B	Q9BVA1
ENSG00000159723	ENSG00000159723.5	181	AGRP	AGRP	O00253
ENSG00000180822	ENSG00000180822.12	389362	PSMG4	PSMG4	Q5JS54
ENSG00000177189	ENSG00000177189.14	6197	RPS6KA3	RPS6KA3	P51812
ENSG00000137266	ENSG00000137266.15	63027	SLC22A23	SLC22A23	A1A5C7
ENSG00000139197	ENSG00000139197.11	5830	PEX5	PEX5	P50542
ENSG00000183484	ENSG00000183484.12	29933	GPR132	GPR132	Q9UNW8
ENSG00000189184	ENSG00000189184.12	54510	PCDH18	PCDH18	Q9HCL0
ENSG00000164708	ENSG00000164708.6	5224	PGAM2	PGAM2	P15259
ENSG00000132612	ENSG00000132612.16	27183	VPS4A	VPS4A	Q9UN37
ENSG00000184916	ENSG00000184916.9	3714	JAG2	JAG2	Q9Y219
ENSG00000122678	ENSG00000122678.17	27434	POLM	POLM	Q9NP87
ENSG00000152700	ENSG00000152700.14	51128	SAR1B	SAR1B	Q9Y6B6
ENSG00000099795	ENSG00000099795.7	4713	NDUFB7	NDUFB7	P17568
ENSG00000185697	ENSG00000185697.17	4603	MYBL1	MYBL1	P10243
ENSG00000213380	ENSG00000213380.16	84342	COG8	COG8	Q96MW5
ENSG00000105429	ENSG00000105429.13	1954	MEGF8	MEGF8	Q7Z7M0
ENSG00000150627	ENSG00000150627.16	116966	WDR17	WDR17	Q8IZU2
ENSG00000258429	ENSG00000258429.2	64146	PDF	PDF	Q9HBH1
ENSG00000132603	ENSG00000132603.15	51388	NIP7	NIP7	Q9Y221
ENSG00000149782	ENSG00000149782.13	5331	PLCB3	PLCB3	Q01970
ENSG00000198242	ENSG00000198242.14	6147	RPL23A	RPL23A	P62750
ENSG00000113615	ENSG00000113615.13	10802	SEC24A	SEC24A	O95486
ENSG00000157315	ENSG00000157315.5	146456	TMED6	TMED6	Q8WW62
ENSG00000137267	ENSG00000137267.7	7280	TUBB2A	TUBB2A	Q13885
ENSG00000132604	ENSG00000132604.11	7014	TERF2	TERF2	Q15554
ENSG00000111799	ENSG00000111799.22	1303	COL12A1	COL12A1	Q99715
ENSG00000120896	ENSG00000120896.14	10174	SORBS3	SORBS3	O60504
ENSG00000101076	ENSG00000101076.20	3172	HNF4A	HNF4A	P41235
ENSG00000160606	ENSG00000160606.11	116238	TLCD1	TLCD1	Q96CP7
ENSG00000179364	ENSG00000179364.15	23241	PACS2	PACS2	Q86VP3
ENSG00000160602	ENSG00000160602.14	284086	NEK8	NEK8	Q86SG6
ENSG00000164615	ENSG00000164615.6	819	CAMLG	CAMLG	P49069
ENSG00000143324	ENSG00000143324.14	9213	XPR1	XPR1	Q9UBH6
ENSG00000145833	ENSG00000145833.16	9879	DDX46	DDX46	Q7L014
ENSG00000106636	ENSG00000106636.9	10652	YKT6	YKT6	O15498
ENSG00000138757	ENSG00000138757.15	9908	G3BP2	G3BP2	Q9UN86
ENSG00000176715	ENSG00000176715.17	197322	ACSF3	ACSF3	Q4G176
ENSG00000173681	ENSG00000173681.17	256643	BCLAF3	BCLAF3	A2AJT9
ENSG00000105427	ENSG00000105427.10	84518	CNFN	CNFN	Q9BYD5
ENSG00000079435	ENSG00000079435.10	3991	LIPE	LIPE	Q05469
ENSG00000134588	ENSG00000134588.13	83844	USP26	USP26	Q9BXU7
ENSG00000189377	ENSG00000189377.9	284340	CXCL17	CXCL17	Q6UXB2
ENSG00000123700	ENSG00000123700.5	3759	KCNJ2	KCNJ2	P63252
ENSG00000130119	ENSG00000130119.17	54552	GNL3L	GNL3L	Q9NVN8
ENSG00000186919	ENSG00000186919.13	353174	ZACN	ZACN	Q401N2
ENSG00000079385	ENSG00000079385.23	634	CEACAM1	CEACAM1	P13688
ENSG00000118193	ENSG00000118193.12	9928	KIF14	KIF14	Q15058
ENSG00000149201	ENSG00000149201.10	60494	CCDC81	CCDC81	Q6ZN84
ENSG00000114742	ENSG00000114742.14	57599	WDR48	WDR48	Q8TAF3
ENSG00000198842	ENSG00000198842.10	92235	STYXL2	STYXL2	Q5VZP5
ENSG00000182687	ENSG00000182687.4	8811	GALR2	GALR2	O43603
ENSG00000127951	ENSG00000127951.8	10875	FGL2	FGL2	Q14314
ENSG00000146535	ENSG00000146535.14	2768	GNA12	GNA12	Q03113
ENSG00000181904	ENSG00000181904.9	134553	C5orf24	C5orf24	Q7Z6I8
ENSG00000182473	ENSG00000182473.22	23265	EXOC7	EXOC7	Q9UPT5
ENSG00000198756	ENSG00000198756.12	23127	COLGALT2	COLGALT2	Q8IYK4
ENSG00000113621	ENSG00000113621.15	79770	TXNDC15	TXNDC15	Q96J42
ENSG00000129910	ENSG00000129910.8	1013	CDH15	CDH15	P55291
ENSG00000086730	ENSG00000086730.17	7462	LAT2	LAT2	Q9GZY6
ENSG00000064601	ENSG00000064601.21	5476	CTSA	CTSA	P10619
ENSG00000241186	ENSG00000241186.10	6997	TDGF1	TDGF1	P13385
ENSG00000177556	ENSG00000177556.12	475	ATOX1	ATOX1	O00244
ENSG00000054282	ENSG00000054282.16	10806	SDCCAG8	SDCCAG8	Q86SQ7
ENSG00000164756	ENSG00000164756.13	169026	SLC30A8	SLC30A8	Q8IWU4
ENSG00000086848	ENSG00000086848.15	79796	ALG9	ALG9	Q9H6U8
ENSG00000156042	ENSG00000156042.19	118491	CFAP70	CFAP70	Q5T0N1
ENSG00000170100	ENSG00000170100.14	197320	ZNF778	ZNF778	Q96MU6
ENSG00000145888	ENSG00000145888.11	2741	GLRA1	GLRA1	P23415
ENSG00000178038	ENSG00000178038.17	259173	ALS2CL	ALS2CL	Q60I27
ENSG00000183780	ENSG00000183780.13	148641	SLC35F3	SLC35F3	Q8IY50
ENSG00000103226	ENSG00000103226.19	408050	NOMO3	NOMO3	P69849
ENSG00000162702	ENSG00000162702.8	23528	ZNF281	ZNF281	Q9Y2X9
ENSG00000107669	ENSG00000107669.19	11101	ATE1	ATE1	O95260
ENSG00000205883	ENSG00000205883.3	613209	DEFB135	DEFB135	Q30KP9
ENSG00000143194	ENSG00000143194.13	84944	MAEL	MAEL	Q96JY0
ENSG00000172748	ENSG00000172748.14	169270	ZNF596	ZNF596	Q8TC21
ENSG00000182631	ENSG00000182631.7	51289	RXFP3	RXFP3	Q9NSD7
ENSG00000124469	ENSG00000124469.12	1088	CEACAM8	CEACAM8	P31997
ENSG00000171004	ENSG00000171004.19	90161	HS6ST2	HS6ST2	Q96MM7
ENSG00000164175	ENSG00000164175.15	51151	SLC45A2	SLC45A2	Q9UMX9
ENSG00000168939	ENSG00000168939.13	10251	SPRY3	SPRY3	O43610
ENSG00000139438	ENSG00000139438.6	84915	FAM222A	FAM222A	Q5U5X8
ENSG00000203952	ENSG00000203952.10	347475	CCDC160	CCDC160	A6NGH7
ENSG00000226174	ENSG00000226174.7	647310	TEX22	TEX22	C9J3V5
ENSG00000132002	ENSG00000132002.9	3337	DNAJB1	DNAJB1	P25685
ENSG00000184210	ENSG00000184210.6	347516	DGAT2L6	DGAT2L6	Q6ZPD8
ENSG00000204195	ENSG00000204195.4	158833	AWAT1	AWAT1	Q58HT5
ENSG00000165219	ENSG00000165219.23	26130	GAPVD1	GAPVD1	Q14C86
ENSG00000182979	ENSG00000182979.18	9112	MTA1	MTA1	Q13330
ENSG00000186912	ENSG00000186912.7	5030	P2RY4	P2RY4	P51582
ENSG00000082196	ENSG00000082196.21	114899	C1QTNF3	C1QTNF3	Q9BXJ4
ENSG00000120500	ENSG00000120500.19	407	ARR3	ARR3	P36575
ENSG00000111199	ENSG00000111199.12	59341	TRPV4	TRPV4	Q9HBA0
ENSG00000076826	ENSG00000076826.10	57662	CAMSAP3	CAMSAP3	Q9P1Y5
ENSG00000138795	ENSG00000138795.10	51176	LEF1	LEF1	Q9UJU2
ENSG00000165678	ENSG00000165678.22	27069	GHITM	GHITM	Q9H3K2
ENSG00000169258	ENSG00000169258.7	114787	GPRIN1	GPRIN1	Q7Z2K8
ENSG00000074317	ENSG00000074317.11	6620	SNCB	SNCB	Q16143
ENSG00000147127	ENSG00000147127.8	347517	RAB41	RAB41	Q5JT25
ENSG00000255561	ENSG00000255561.7	91893	FDXACB1	FDXACB1	Q9BRP7
ENSG00000188373	ENSG00000188373.5	387695	GPR15LG	GPR15LG	Q6UWK7
ENSG00000137720	ENSG00000137720.8	64776	CFAP68	CFAP68	Q9H5F2
ENSG00000148600	ENSG00000148600.15	92211	CDHR1	CDHR1	Q96JP9
ENSG00000090889	ENSG00000090889.12	24137	KIF4A	KIF4A	O95239
ENSG00000076924	ENSG00000076924.12	56949	XAB2	XAB2	Q9HCS7
ENSG00000133317	ENSG00000133317.16	85329	LGALS12	LGALS12	Q96DT0
ENSG00000049541	ENSG00000049541.11	5982	RFC2	RFC2	P35250
ENSG00000181585	ENSG00000181585.7	259236	TMIE	TMIE	Q8NEW7
ENSG00000162975	ENSG00000162975.5	3754	KCNF1	KCNF1	Q9H3M0
ENSG00000054267	ENSG00000054267.22	51742	ARID4B	ARID4B	Q4LE39
ENSG00000175766	ENSG00000175766.13	253314	EIF4E1B	EIF4E1B	A6NMX2
ENSG00000112697	ENSG00000112697.17	55754	TMEM30A	TMEM30A	Q9NV96
ENSG00000283706	ENSG00000283706.2	29122	PRSS50	PRSS50	Q9UI38
ENSG00000147647	ENSG00000147647.13	1807	DPYS	DPYS	Q14117
ENSG00000150873	ENSG00000150873.12	130813	C2orf50	C2orf50	Q96LR7
ENSG00000160801	ENSG00000160801.14	5745	PTH1R	PTH1R	Q03431
ENSG00000048140	ENSG00000048140.18	26262	TSPAN17	TSPAN17	Q96FV3
ENSG00000162976	ENSG00000162976.13	130814	SLC66A3	SLC66A3	Q8N755
ENSG00000174788	ENSG00000174788.10	126006	PCP2	PCP2	Q8IVA1
ENSG00000164935	ENSG00000164935.6	81501	DCSTAMP	DCSTAMP	Q9H295
ENSG00000204033	ENSG00000204033.10	340745	LRIT2	LRIT2	A6NDA9
ENSG00000133321	ENSG00000133321.11	5920	PLAAT4	PLAAT4	Q9UL19
ENSG00000104918	ENSG00000104918.8	56729	RETN	RETN	Q9HD89
ENSG00000130055	ENSG00000130055.14	54857	GDPD2	GDPD2	Q9HCC8
ENSG00000175946	ENSG00000175946.9	340359	KLHL38	KLHL38	Q2WGJ6
ENSG00000133328	ENSG00000133328.4	54979	PLAAT2	PLAAT2	Q9NWW9
ENSG00000148604	ENSG00000148604.15	5995	RGR	RGR	P47804
ENSG00000184743	ENSG00000184743.13	25923	ATL3	ATL3	Q6DD88
ENSG00000091879	ENSG00000091879.14	285	ANGPT2	ANGPT2	O15123
ENSG00000181029	ENSG00000181029.9	126003	TRAPPC5	TRAPPC5	Q8IUR0
ENSG00000157869	ENSG00000157869.16	9364	RAB28	RAB28	P51157
ENSG00000104921	ENSG00000104921.15	2208	FCER2	FCER2	P06734
ENSG00000151304	ENSG00000151304.6	153443	SRFBP1	SRFBP1	Q8NEF9
ENSG00000133318	ENSG00000133318.14	10313	RTN3	RTN3	O95197
ENSG00000169016	ENSG00000169016.17	1876	E2F6	E2F6	O75461
ENSG00000146197	ENSG00000146197.9	222663	SCUBE3	SCUBE3	Q8IX30
ENSG00000113083	ENSG00000113083.15	4015	LOX	LOX	P28300
